Date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District_of_Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New_Hampshire,New_Jersey,New_Mexico,New_York,North_Carolina,North_Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode_Island,South_Carolina,South_Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West_Virginia,Wisconsin,Wyoming
20040420,3,0,2,1,10,1,1,0,0,8,4,0,0,2,3,0,0,1,2,0,2,1,2,0,0,0,0,0,0,0,1,0,2,4,0,2,0,0,2,0,0,0,1,6,0,1,1,0,0,1,0
20040421,1,0,4,2,6,2,0,0,1,9,5,0,0,1,1,0,0,1,2,1,2,1,2,0,2,3,1,0,0,0,0,1,4,3,0,0,2,0,2,0,2,0,2,6,0,0,2,0,0,0,0
20040422,4,0,5,1,11,1,1,0,0,9,6,0,1,4,1,1,0,3,2,0,2,0,2,3,1,3,0,1,0,0,1,1,3,3,0,1,1,1,1,0,2,0,3,7,3,1,2,2,0,1,0
20040423,6,1,3,3,16,1,0,1,0,8,1,0,0,4,4,0,1,2,4,0,1,6,3,2,6,5,0,1,0,0,2,2,4,5,0,3,3,1,4,0,3,0,2,9,1,0,1,1,1,1,0
20040424,1,0,3,1,12,2,1,0,0,7,2,0,0,8,5,1,1,2,5,1,2,1,5,5,4,4,0,1,2,0,2,3,5,3,0,4,1,1,7,0,5,0,3,14,1,0,2,1,1,2,0
20040425,5,0,2,2,16,1,1,0,0,8,4,0,1,6,0,0,0,3,5,0,2,1,2,2,2,4,1,1,1,0,0,1,1,8,0,3,3,1,5,0,4,0,5,16,1,0,2,3,1,1,2
20040426,2,0,2,2,6,1,0,0,0,7,4,1,1,3,2,2,2,2,2,0,0,1,0,0,2,0,0,0,0,0,0,0,4,3,0,0,1,0,1,0,3,0,2,8,1,0,2,1,1,3,1
20040427,2,0,4,0,7,0,0,0,0,8,2,0,0,2,0,0,0,2,1,0,2,2,4,2,1,3,0,0,2,0,1,3,1,1,0,4,1,0,2,0,4,1,4,6,0,0,1,2,0,0,0
20040428,3,3,5,1,13,3,0,0,0,5,3,0,2,3,0,0,0,0,4,0,1,0,4,1,2,1,0,0,0,0,1,1,3,2,0,0,3,0,8,0,2,0,2,5,0,0,2,1,0,1,0
20040429,0,0,2,1,7,0,0,0,0,6,8,0,0,3,1,0,1,3,2,1,0,1,2,2,0,3,0,1,1,1,2,0,3,6,0,2,1,0,3,0,0,1,0,7,1,0,1,2,1,1,2
20040430,1,1,1,3,6,0,0,0,0,9,7,0,1,3,2,0,0,0,3,1,3,3,5,3,4,0,0,3,2,1,3,3,5,2,0,4,4,1,2,0,3,0,2,9,0,0,1,2,2,1,0
20040499,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20040501,7,1,7,4,7,2,4,0,1,12,4,0,0,2,2,0,2,3,4,1,1,2,4,2,3,1,0,0,4,0,3,1,4,9,0,5,1,2,9,0,8,0,4,14,2,0,1,2,0,1,0
20040502,2,0,9,2,23,2,3,0,0,10,5,1,1,4,1,3,0,1,2,1,0,0,4,0,2,4,0,0,0,0,3,3,5,3,1,2,2,3,7,0,3,0,0,10,2,0,4,0,0,0,1
20040503,1,0,3,0,8,1,1,0,0,4,3,0,0,2,3,1,1,1,2,0,1,2,2,0,2,2,1,3,2,0,3,2,4,5,0,2,0,2,3,0,2,0,2,11,2,0,0,1,0,1,2
20040504,2,0,1,2,10,1,0,0,0,5,3,0,1,1,2,1,3,2,4,0,1,3,1,2,0,1,0,1,2,0,2,1,3,1,0,3,1,0,3,0,0,0,5,8,0,0,3,0,0,1,0
20040505,5,1,3,1,4,1,0,2,0,10,6,1,0,4,3,3,2,2,2,0,1,1,0,0,0,5,0,0,1,0,1,2,4,2,0,4,0,1,4,0,5,0,4,7,0,0,2,2,0,1,2
20040506,5,0,4,3,15,1,2,1,0,10,5,1,0,6,2,2,0,2,1,0,2,1,4,1,4,3,1,2,0,0,1,2,4,6,0,1,2,1,5,0,4,0,3,9,0,0,4,4,1,2,0
20040507,2,1,4,3,14,3,1,1,0,9,5,0,1,2,3,1,2,4,4,1,3,5,0,1,7,5,0,2,0,1,1,3,9,5,0,1,4,1,3,0,4,0,5,9,0,0,3,2,1,1,2
20040508,2,1,2,3,10,1,2,0,0,10,10,0,0,6,2,1,2,6,4,0,1,1,2,4,5,2,2,0,1,0,3,2,5,3,0,4,4,3,3,0,7,0,1,12,1,0,5,2,0,3,1
20040509,4,0,2,1,17,2,0,1,0,9,5,0,1,5,5,1,2,5,1,1,3,0,3,1,4,6,2,0,2,1,3,0,3,3,0,3,7,0,3,1,4,1,6,7,1,1,1,3,0,8,0
20040510,3,0,3,0,9,1,2,0,0,9,4,0,3,5,1,1,3,3,2,1,2,2,2,1,2,2,1,2,2,0,1,0,1,7,0,8,1,0,5,0,1,1,3,8,1,0,2,1,0,0,0
20040511,0,1,1,1,6,3,1,0,0,7,0,0,0,3,5,1,2,4,4,0,3,1,2,2,1,1,0,0,2,0,0,0,3,5,1,5,0,2,3,0,2,1,0,7,1,0,1,1,2,2,0
20040512,2,0,1,0,9,2,2,1,0,5,4,0,1,2,2,1,1,2,0,0,0,2,8,1,2,2,1,1,0,0,2,0,5,7,0,1,2,3,0,0,3,0,2,5,0,0,2,0,3,2,0
20040513,2,2,4,3,10,1,1,0,1,3,5,1,0,0,3,0,2,2,2,0,2,1,5,1,2,4,0,0,0,1,1,1,4,3,0,0,1,0,5,2,1,2,3,8,0,0,4,1,0,0,0
20040514,4,0,1,1,12,2,0,0,1,7,6,0,2,3,4,1,1,2,3,0,2,2,0,0,3,5,2,0,2,0,1,2,3,5,0,3,3,1,7,0,4,0,3,6,0,1,3,2,2,0,0
20040515,2,0,4,2,10,3,1,0,0,12,1,1,0,3,0,1,0,0,4,1,1,5,3,2,1,0,2,0,0,1,3,0,6,7,0,6,4,1,5,0,5,3,8,9,0,0,2,3,0,1,0
20040516,4,0,4,4,11,3,2,0,0,6,4,0,0,2,0,0,3,3,2,1,3,1,6,0,3,1,0,1,1,1,1,2,3,6,2,4,3,1,4,0,5,0,5,10,0,0,3,0,2,2,1
20040517,3,0,2,1,6,0,0,0,0,3,6,0,0,2,3,2,2,0,3,0,1,1,2,2,5,3,0,4,0,1,2,2,3,1,0,3,1,1,2,0,1,0,2,6,0,0,0,4,1,0,0
20040518,3,0,0,3,5,0,0,0,0,5,4,0,1,3,3,0,1,1,0,0,1,1,5,0,1,5,1,0,0,0,1,1,2,4,0,1,1,0,3,1,3,0,7,14,1,0,2,0,1,0,0
20040519,4,0,2,1,11,3,1,1,0,6,3,0,0,3,1,1,0,2,2,1,2,1,4,4,0,2,1,0,1,1,3,1,4,3,0,4,3,0,6,0,4,1,6,10,0,1,4,0,1,1,1
20040520,3,0,4,1,11,3,0,0,0,7,4,0,2,0,1,1,0,4,3,2,2,1,0,2,3,5,0,0,1,1,1,1,1,6,1,5,3,0,2,1,1,1,5,3,1,1,2,1,2,0,0
20040521,4,1,5,4,10,2,1,0,0,9,4,0,0,5,2,3,2,1,1,0,1,1,8,2,5,5,0,3,2,0,1,1,2,1,1,2,3,0,5,0,3,1,6,5,2,0,3,0,0,5,0
20040522,3,0,3,3,15,0,1,0,0,9,6,1,1,9,1,1,1,4,2,0,5,1,0,1,5,3,1,1,3,0,1,0,2,5,0,5,3,2,2,0,4,0,2,13,1,0,4,1,2,4,1
20040523,5,0,2,2,9,2,1,0,0,11,3,0,0,4,5,1,1,3,3,1,2,0,2,0,2,2,1,1,2,0,3,1,2,5,1,2,1,1,5,0,2,0,5,18,0,0,3,5,1,4,0
20040524,6,1,2,1,17,3,1,0,0,7,8,1,1,2,3,0,1,3,3,1,1,1,1,1,2,1,0,0,1,0,1,1,2,2,0,3,1,1,3,1,6,0,3,10,1,0,2,3,1,0,0
20040525,3,0,1,2,3,0,1,1,0,8,6,0,0,1,0,0,1,0,2,0,1,0,1,1,2,2,1,0,1,0,1,1,0,3,0,1,0,0,3,0,2,0,7,7,0,0,2,1,1,1,1
20040526,2,0,2,2,7,0,1,1,1,3,1,1,0,2,1,0,3,2,1,0,0,1,2,1,4,4,0,1,0,0,2,0,5,3,0,3,0,0,2,0,0,0,4,10,2,0,4,0,0,3,0
20040527,2,0,2,0,8,4,2,1,0,2,4,0,0,3,0,0,1,1,4,0,2,1,4,1,4,2,1,0,1,0,1,0,2,2,0,0,1,3,2,0,3,0,3,10,2,0,4,0,1,3,0
20040528,1,0,4,1,15,3,0,0,0,8,6,0,0,2,2,1,1,3,2,0,3,2,6,2,4,2,2,0,0,1,4,1,6,8,0,6,4,2,1,0,4,1,2,12,2,0,1,2,3,2,0
20040529,8,0,6,2,8,1,1,1,0,11,2,0,1,8,6,5,2,3,1,0,3,0,3,1,2,5,1,1,0,3,4,1,6,4,0,6,8,0,8,3,0,0,5,10,0,2,2,1,1,4,1
20040530,1,0,3,0,9,3,1,1,0,6,7,0,1,4,0,0,1,3,1,0,3,1,4,2,2,2,1,1,0,0,3,1,8,6,0,4,0,1,8,0,7,0,6,10,1,0,4,2,2,2,1
20040531,4,0,2,1,15,2,0,0,0,11,4,0,0,4,2,0,0,5,5,0,1,1,2,3,0,4,0,0,1,0,1,3,1,4,0,6,6,1,4,0,2,0,1,10,0,0,3,1,0,2,0
20040599,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20040601,1,0,4,0,9,1,0,0,0,7,1,0,1,1,3,1,1,2,2,0,1,0,3,1,4,3,0,0,0,0,1,0,3,5,0,6,3,3,6,0,2,0,2,4,2,0,1,0,2,3,0
20040602,4,0,3,0,7,0,3,0,0,11,2,0,0,1,0,2,2,2,0,1,1,0,2,2,1,6,0,0,1,0,3,0,1,2,0,4,2,0,1,1,0,0,1,7,0,0,3,0,1,3,0
20040603,1,0,3,4,13,2,1,1,0,9,3,2,1,2,2,1,1,4,2,0,0,1,3,0,2,5,2,1,0,1,3,0,2,3,1,1,1,2,4,0,2,1,4,8,0,0,0,1,2,2,1
20040604,2,0,2,1,10,2,1,0,0,7,4,0,0,4,2,2,1,1,3,0,3,2,4,1,2,3,2,0,2,2,7,1,3,6,1,4,2,1,3,0,2,2,4,11,1,0,0,2,2,4,0
20040605,6,0,3,4,18,1,0,0,0,5,6,0,0,5,2,3,1,4,1,0,1,0,7,5,2,4,0,0,1,1,0,3,6,5,0,4,6,2,4,1,2,1,3,12,0,1,5,4,2,1,0
20040606,3,1,3,4,8,3,0,0,0,7,4,1,2,2,5,3,1,3,0,0,1,2,6,2,5,2,0,0,1,0,2,1,2,3,0,2,1,3,5,0,1,1,2,11,0,1,0,1,1,1,0
20040607,0,0,0,1,7,3,0,1,0,3,1,0,1,4,1,2,1,4,2,0,0,2,3,1,4,2,0,2,0,0,2,1,1,5,0,3,7,1,4,0,4,0,5,11,1,0,1,0,1,1,0
20040608,5,1,2,0,5,2,0,0,0,7,0,0,0,7,0,1,4,4,3,0,2,2,1,3,2,5,0,1,0,0,1,2,0,5,0,2,3,1,2,0,4,1,3,10,0,0,1,2,2,0,1
20040609,0,0,1,2,4,3,2,0,0,5,2,0,1,4,3,0,1,6,2,0,1,3,5,0,1,5,0,0,0,1,1,2,5,1,1,4,1,0,3,0,2,0,0,5,0,0,1,1,1,4,0
20040610,2,1,2,2,15,0,0,0,0,10,5,0,1,1,1,0,0,3,2,1,1,1,4,1,2,2,0,1,0,0,0,1,4,2,0,3,2,2,2,1,1,0,4,8,1,1,5,1,1,2,0
20040611,3,1,1,5,10,1,1,0,0,6,3,0,1,2,4,0,2,2,1,0,2,1,2,0,3,2,1,2,1,2,6,0,3,0,0,1,2,1,6,1,3,0,5,11,0,1,5,0,2,2,0
20040612,4,0,1,2,8,5,0,0,0,14,6,0,0,3,1,2,2,2,3,1,3,8,3,3,2,2,0,2,0,1,4,0,7,5,0,5,3,4,6,1,5,1,7,11,0,1,8,1,1,2,0
20040613,4,0,5,1,19,0,0,0,0,8,6,1,1,6,3,3,0,2,3,1,5,1,1,4,3,2,1,2,2,0,2,1,6,8,0,7,1,1,2,0,0,1,2,20,1,2,5,2,2,6,0
20040614,7,0,2,0,11,1,2,0,0,7,5,1,1,3,2,0,3,2,3,0,4,1,4,0,0,5,0,0,0,0,4,2,3,1,1,3,1,1,3,1,1,2,3,7,2,0,3,0,0,3,0
20040615,2,1,1,3,7,1,0,0,0,10,2,1,0,3,2,1,1,5,1,1,2,0,2,1,2,2,1,0,2,2,0,2,3,1,0,3,3,1,0,0,1,0,3,5,0,0,2,2,1,5,0
20040616,1,2,1,2,8,0,1,0,0,12,2,0,0,5,2,0,3,1,0,1,2,1,0,1,2,3,1,0,1,1,1,1,4,4,0,5,1,0,1,0,2,0,2,8,0,0,2,2,1,3,0
20040617,0,1,2,1,9,0,1,0,0,7,3,1,0,7,0,1,2,1,3,1,2,1,5,3,1,3,1,0,0,2,1,0,5,4,0,2,3,3,3,1,1,0,5,8,1,0,3,2,4,0,1
20040618,3,1,3,2,7,2,0,1,0,10,5,0,0,5,0,0,3,2,0,3,0,2,3,1,1,2,0,1,4,0,3,1,5,2,1,3,3,0,7,0,3,1,3,6,2,1,0,0,1,2,0
20040619,3,1,2,4,9,1,2,0,1,7,5,0,3,6,5,4,2,4,3,0,0,3,6,2,1,4,2,1,4,0,4,3,8,6,1,8,3,0,7,0,7,0,4,24,0,2,1,3,1,3,0
20040620,5,0,2,1,13,0,1,1,0,5,5,1,0,3,2,1,0,5,4,1,2,2,3,1,2,6,1,2,1,2,1,1,7,4,2,1,6,2,1,0,4,1,7,14,1,0,0,2,1,5,3
20040621,0,0,3,4,8,1,2,0,0,8,3,0,0,5,4,0,2,2,3,0,3,1,3,0,1,4,0,0,0,0,1,4,6,3,0,5,4,1,4,0,3,0,3,6,2,0,2,1,0,1,0
20040622,2,0,1,1,10,3,0,0,0,1,6,0,1,6,4,2,1,0,1,2,1,1,5,1,1,0,1,0,2,1,1,1,4,2,1,2,0,1,4,0,4,1,3,4,1,0,2,0,2,1,0
20040623,1,0,1,2,8,0,1,0,0,12,3,0,0,2,1,0,0,2,1,0,4,2,4,2,1,5,1,1,0,0,1,0,4,3,1,3,3,0,3,0,6,1,6,4,2,0,0,3,1,3,0
20040624,1,0,1,1,10,4,1,0,0,13,4,0,0,1,1,1,0,3,3,0,0,0,2,1,2,5,1,1,1,0,1,1,3,4,0,1,1,0,5,0,2,0,3,6,3,0,1,1,1,2,0
20040625,1,1,3,1,16,6,0,0,1,7,5,0,2,4,3,2,5,3,4,1,2,1,4,4,3,5,0,0,2,1,4,1,7,4,0,1,3,0,2,0,2,1,7,12,0,0,4,1,2,0,1
20040626,5,0,3,2,15,3,1,1,0,12,3,0,1,7,5,0,1,2,2,1,1,1,7,2,3,7,3,1,2,1,2,2,2,9,0,5,3,1,5,0,5,2,1,7,2,1,4,3,2,3,2
20040627,2,1,1,5,15,2,0,0,0,15,3,0,2,4,6,2,0,5,3,2,1,0,2,0,1,4,1,0,0,1,3,1,3,2,0,0,3,2,5,2,4,0,6,14,1,0,4,2,1,1,0
20040628,3,0,2,1,6,0,1,0,0,6,3,0,1,4,4,1,1,2,2,1,2,2,1,1,1,2,1,1,2,0,4,3,9,3,0,5,0,3,2,0,3,0,5,12,1,0,1,0,0,2,0
20040629,0,0,5,2,8,2,0,0,0,4,3,0,1,2,2,1,2,6,2,0,1,1,1,1,0,0,0,0,1,0,1,2,5,7,0,3,3,0,3,0,4,1,1,4,2,0,4,1,0,2,0
20040630,0,0,1,0,8,0,3,1,0,4,3,2,0,6,5,3,0,3,2,0,2,3,1,4,1,9,1,1,1,0,0,3,5,2,0,4,0,4,2,0,2,0,2,9,1,1,3,1,2,2,1
20040701,3,0,2,3,5,5,2,0,1,1,2,0,1,6,1,1,2,1,0,0,3,1,2,2,1,4,2,0,2,1,4,0,7,6,0,2,1,0,3,0,0,0,4,11,2,0,3,1,0,6,1
20040702,5,0,4,5,11,6,1,0,1,6,8,0,2,2,3,0,0,3,1,1,1,1,3,2,1,5,2,1,0,0,2,0,9,4,0,4,0,2,4,0,3,2,6,9,1,0,4,0,2,3,2
20040703,4,1,4,0,14,4,0,0,0,13,3,0,1,1,5,0,1,2,2,2,1,2,5,4,4,3,3,1,1,1,4,3,8,7,1,5,1,2,5,2,2,3,4,6,1,0,2,5,3,4,1
20040704,1,0,4,1,23,1,0,1,0,11,4,0,1,3,3,3,0,6,2,1,3,0,8,1,1,6,2,0,1,2,4,2,3,2,0,3,2,2,2,0,1,0,4,10,2,1,2,5,3,2,0
20040705,4,1,2,1,13,7,0,0,0,6,3,1,0,2,3,0,0,1,2,0,1,3,4,3,2,2,0,2,0,0,6,2,3,2,0,2,1,5,8,1,2,1,2,8,2,2,3,3,0,2,0
20040706,4,0,1,1,12,2,1,0,0,5,2,0,2,2,1,0,1,0,2,0,1,3,4,0,0,3,1,2,2,0,2,1,4,2,2,2,0,0,2,0,2,1,4,7,1,0,3,0,1,5,2
20040707,2,0,1,3,8,2,0,0,0,5,2,1,0,3,2,1,0,1,0,3,1,1,4,2,3,0,0,0,1,0,1,1,5,4,2,4,0,2,7,1,3,1,4,8,0,0,2,1,0,1,2
20040708,2,0,0,1,11,1,1,0,0,11,2,1,1,1,3,2,1,3,3,1,2,0,4,0,1,0,0,1,0,1,0,0,5,1,0,6,4,1,3,0,0,0,2,11,2,0,0,3,1,0,0
20040709,2,0,3,0,5,3,1,1,0,6,4,0,0,5,1,0,1,4,0,1,4,0,3,2,2,4,0,1,0,1,1,1,3,3,1,3,2,0,5,0,2,0,5,6,1,0,3,3,0,6,0
20040710,0,1,7,1,12,0,3,0,0,10,2,1,1,8,2,3,1,3,2,3,3,2,4,5,2,2,0,0,3,2,6,2,7,5,0,4,3,0,4,0,4,2,8,6,1,0,3,2,2,2,0
20040711,4,1,3,1,12,1,4,0,0,10,6,0,0,6,5,0,2,3,0,1,0,2,2,3,2,1,0,1,3,0,3,3,7,9,1,4,5,4,4,0,6,1,5,9,1,0,4,2,1,5,0
20040712,0,0,3,2,12,0,0,0,0,2,4,0,0,2,7,2,2,3,3,2,1,0,3,0,2,2,0,1,1,0,2,4,5,0,0,1,3,0,6,0,3,1,7,7,0,0,3,2,2,2,0
20040713,1,1,2,0,13,2,1,0,1,8,4,0,0,4,4,2,0,2,2,0,2,0,2,1,3,1,0,1,3,0,0,0,6,2,0,2,1,0,1,0,1,0,1,4,0,0,1,0,1,0,0
20040714,3,0,2,1,8,2,0,1,0,5,1,0,2,4,0,2,3,2,5,0,1,1,3,1,3,4,0,1,2,0,1,2,2,4,0,8,4,0,5,0,2,1,4,9,0,0,3,2,0,0,0
20040715,4,0,2,2,16,2,2,0,0,7,3,1,1,0,3,1,1,3,0,0,0,1,5,0,5,1,0,1,2,0,3,1,4,5,0,3,0,2,1,0,1,0,5,9,0,2,4,4,2,0,1
20040716,3,0,3,1,6,5,0,1,1,4,4,1,0,4,3,0,1,3,1,1,2,1,3,2,2,8,3,0,2,1,1,1,5,2,0,4,3,2,4,0,3,1,2,8,1,2,4,4,2,3,0
20040717,6,0,2,3,13,2,1,0,0,10,3,1,0,4,3,3,1,2,0,0,1,3,3,1,3,7,0,0,1,0,1,0,5,11,1,2,1,0,6,0,1,0,2,10,1,1,4,2,1,7,1
20040718,5,1,2,2,11,1,0,2,0,10,9,0,4,3,6,1,1,1,4,0,0,0,1,2,2,8,0,0,0,1,4,3,4,3,0,5,2,0,3,1,4,2,1,8,2,0,0,4,1,3,0
20040719,1,0,2,2,10,1,2,0,0,4,3,0,2,6,2,2,1,0,0,0,1,1,1,1,1,3,0,3,0,1,0,0,4,5,0,6,1,3,4,1,1,0,5,4,1,0,5,1,1,3,0
20040720,1,0,1,4,6,1,1,0,0,4,3,0,1,3,3,0,1,3,2,1,2,0,4,2,2,1,0,0,0,0,2,1,3,4,0,7,2,1,3,0,1,1,3,5,1,0,4,0,0,1,0
20040721,1,0,0,2,7,0,1,0,0,9,6,0,1,0,5,1,1,0,1,1,1,4,1,3,1,2,0,0,2,0,2,2,4,2,1,2,3,2,5,0,4,1,4,5,0,0,3,2,2,1,0
20040722,4,0,2,2,7,1,1,0,0,4,6,0,1,5,2,2,0,2,0,0,1,1,2,2,0,4,1,2,1,1,1,0,2,2,0,4,0,0,1,0,0,0,1,6,1,0,1,0,0,1,0
20040723,7,0,5,5,8,1,0,0,0,9,4,0,1,1,1,1,1,2,1,2,2,1,5,1,0,3,2,0,0,0,3,0,1,3,2,5,3,3,7,0,5,0,4,10,0,0,2,4,1,2,1
20040724,2,1,2,3,19,5,0,0,0,10,5,0,0,4,5,1,0,1,1,1,0,2,2,5,6,2,0,1,3,2,2,1,8,9,1,3,3,4,7,0,7,3,5,10,0,1,5,2,0,2,0
20040725,4,0,0,2,17,3,3,0,0,8,5,0,4,4,0,2,0,3,2,0,1,1,2,1,5,1,1,0,4,1,1,3,3,6,0,3,2,2,5,0,0,0,6,10,0,0,2,0,1,3,0
20040726,4,2,3,4,15,3,0,1,0,3,6,1,1,5,2,2,0,0,1,0,2,1,2,1,3,1,1,0,0,0,2,1,5,5,0,2,1,3,1,0,4,1,4,13,0,0,2,2,1,2,1
20040727,4,0,3,4,7,1,0,1,0,5,3,1,0,3,3,1,0,4,2,0,1,1,4,2,3,1,1,0,1,1,0,1,4,1,0,2,1,0,3,0,1,0,1,5,2,0,2,0,1,3,0
20040728,1,0,4,1,9,0,1,1,0,6,10,1,2,2,3,1,0,3,2,0,1,3,3,2,3,4,2,0,1,1,0,0,0,1,0,2,0,1,6,1,3,1,3,9,1,0,3,2,1,2,0
20040729,2,0,1,3,8,1,0,0,0,2,3,0,2,1,1,0,1,2,2,0,0,1,3,3,2,0,0,0,0,0,3,2,6,6,0,4,1,0,7,0,2,1,2,11,0,1,0,2,0,1,0
20040730,1,1,5,3,21,1,1,0,1,8,1,2,0,5,3,3,1,6,3,1,1,0,8,0,1,2,0,1,0,1,1,1,5,14,0,2,1,0,6,0,2,0,4,10,0,0,4,1,1,2,0
20040731,1,0,2,0,22,5,0,1,0,4,5,1,0,7,4,2,1,1,4,1,3,2,5,1,7,3,2,0,0,0,0,3,10,4,0,2,0,0,6,1,4,1,4,11,1,0,4,1,4,2,0
20040799,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20040801,5,1,9,2,15,0,1,1,0,2,4,0,1,7,3,3,0,4,3,0,2,1,2,3,0,3,0,1,2,0,3,1,4,5,0,4,2,1,5,0,3,2,5,3,1,0,3,3,3,5,0
20040802,2,0,2,4,10,2,0,0,0,5,6,0,1,5,1,1,0,3,3,3,0,2,4,2,4,3,0,0,2,0,2,0,3,3,0,5,0,2,6,0,3,0,3,8,1,1,4,0,1,1,2
20040803,1,1,2,1,14,1,1,0,1,5,5,0,1,4,3,1,4,4,4,0,1,1,1,1,1,2,1,1,2,0,4,0,6,4,0,2,2,2,1,0,1,0,3,9,2,0,1,2,0,1,0
20040804,4,0,2,1,10,3,0,1,0,6,6,0,1,3,3,3,1,7,2,1,0,0,0,1,2,3,1,0,0,2,2,2,2,4,0,2,4,2,2,0,3,1,2,7,2,0,1,0,0,1,1
20040805,6,0,1,0,8,2,0,0,0,6,7,0,2,1,3,0,0,1,1,0,1,3,1,1,2,4,0,0,0,1,1,3,1,2,0,4,1,3,7,0,3,0,7,10,1,0,4,2,0,4,0
20040806,5,1,2,0,12,1,1,1,1,9,2,0,1,3,4,1,2,2,0,1,3,2,6,2,5,4,1,1,4,0,2,0,3,1,1,6,1,2,4,1,6,3,5,9,2,0,2,1,1,3,0
20040807,7,0,3,7,17,4,2,1,0,11,6,0,2,6,3,2,2,3,4,1,2,3,11,2,4,2,0,1,1,0,1,0,2,6,1,3,3,1,5,1,4,1,2,16,1,1,2,2,0,4,2
20040808,2,1,5,2,13,1,0,0,0,7,6,0,1,3,3,2,2,4,3,2,3,2,4,1,1,6,0,4,0,2,2,2,7,6,0,7,2,2,8,0,4,3,4,15,2,1,0,1,0,6,0
20040809,6,0,3,1,9,1,0,0,0,2,1,0,1,2,4,0,1,2,1,1,0,1,3,4,2,3,1,2,0,1,2,0,2,5,0,2,5,1,6,0,0,2,2,13,3,1,1,1,1,0,0
20040810,2,1,1,2,5,2,0,0,0,6,3,0,0,3,0,0,1,4,3,0,2,0,1,3,4,2,1,1,1,0,0,1,3,1,0,1,0,3,4,1,5,2,1,13,1,0,3,2,3,1,0
20040811,5,0,8,3,8,3,0,1,0,10,6,0,2,2,4,0,1,0,3,2,1,1,4,2,0,4,1,0,0,1,1,2,5,2,0,4,3,3,6,1,4,0,4,9,1,1,5,2,2,3,1
20040812,0,0,2,4,9,3,0,1,0,6,5,1,0,2,1,1,1,2,3,0,0,1,2,0,3,1,2,0,0,1,2,0,4,3,2,5,0,0,4,0,5,1,3,5,1,0,3,3,1,2,1
20040813,5,0,2,2,16,0,1,0,0,8,5,0,0,3,3,1,3,2,2,0,4,2,5,2,1,3,0,0,0,0,2,1,4,4,0,2,3,0,3,0,4,3,3,11,1,1,4,2,4,2,1
20040814,3,0,2,3,11,5,1,1,0,4,6,0,0,2,3,3,0,2,2,0,4,3,4,4,4,3,1,1,3,3,1,1,7,3,0,4,4,0,4,0,2,0,7,14,0,1,3,0,0,2,0
20040815,7,1,4,1,13,3,0,0,0,11,3,2,2,3,1,0,0,6,3,1,3,0,3,2,1,2,2,1,0,0,3,2,5,4,0,7,1,1,3,0,2,1,8,16,0,0,2,4,2,3,1
20040816,6,3,1,0,15,0,1,0,0,10,0,1,0,4,3,1,0,4,0,3,4,4,2,0,1,1,1,0,2,0,1,0,3,5,0,1,1,2,3,0,2,0,4,8,2,0,3,2,1,2,1
20040817,0,0,1,3,10,3,2,0,0,4,5,0,1,3,2,1,0,3,3,2,3,2,4,1,2,3,0,1,0,3,2,0,3,4,0,3,2,1,2,0,3,0,2,9,0,1,2,2,0,3,3
20040818,4,2,0,1,14,1,1,0,0,4,2,0,3,5,1,0,3,2,1,0,3,2,0,4,2,3,1,1,1,2,2,3,2,5,0,4,0,0,4,0,3,1,2,8,1,1,1,2,0,3,0
20040819,1,0,3,2,10,2,1,0,0,3,6,1,2,2,2,1,1,4,5,0,1,1,6,1,0,2,1,0,1,0,2,0,4,5,1,2,4,3,5,0,2,0,2,12,0,0,0,1,1,2,1
20040820,7,0,4,0,14,0,0,0,0,9,5,1,1,7,3,1,1,3,4,2,1,2,6,0,1,3,0,1,1,1,6,0,6,5,0,3,1,1,5,0,1,0,1,6,1,1,2,1,4,3,0
20040821,7,0,4,1,12,1,2,1,0,7,4,0,0,7,5,4,0,5,4,0,2,0,6,2,2,1,3,1,3,3,2,1,3,9,0,8,2,2,3,0,7,0,4,12,4,0,2,1,1,0,0
20040822,3,0,7,2,14,1,0,0,0,13,3,0,0,2,3,0,3,3,4,0,3,3,4,4,2,2,0,1,1,0,2,4,6,2,1,5,1,3,4,1,1,1,3,14,1,0,4,1,0,2,0
20040823,2,0,1,1,9,2,1,0,0,4,0,0,0,2,1,0,0,3,2,0,1,1,4,1,1,4,0,0,0,1,1,1,3,4,0,4,3,1,3,1,0,0,1,11,0,0,3,1,2,1,0
